,img_id,feat_A,feat_B,feat_C,feat_D,feat_E,label
1317,PAT_451_878_890.png,0.562,0.936,0.191,15.5,True,False
1318,PAT_691_3994_791.png,0.2148,0.837,0.444,10.0,True,False
1319,PAT_1918_3836_82.png,0.1275,0.777,0.16,,False,False
1320,PAT_430_848_550.png,0.163,0.729,0.224,10.0,True,False
1321,PAT_1184_676_303.png,0.1245,0.731,0.138,,True,False
1322,PAT_2161_4818_501.png,0.117,0.751,0.239,,True,False
1323,PAT_876_1666_961.png,0.076,0.743,0.492,9.5,False,False
1324,PAT_1790_3427_723.png,0.0973,0.723,0.157,,False,False
1325,PAT_1453_1566_310.png,0.1865,0.806,0.137,,False,False
1326,PAT_1176_631_36.png,0.0825,0.726,0.079,,True,False
1327,PAT_523_988_900.png,0.1342,0.692,0.058,5.5,True,False
1328,PAT_1545_1865_519.png,0.118,0.722,0.135,,False,False
1329,PAT_637_1217_274.png,0.2702,0.837,0.367,9.5,False,False
1330,PAT_887_1688_436.png,0.2836,0.876,0.222,11.5,False,False
1331,PAT_1469_1627_109.png,0.3448,0.89,0.236,,False,False
1332,PAT_447_873_329.png,0.1669,0.736,0.207,3.5,False,False
1333,PAT_1840_3612_959.png,0.1294,0.766,0.076,,False,False
1334,PAT_1587_2625_226.png,0.1382,0.722,0.329,,False,False
1335,PAT_897_1710_793.png,0.2162,0.788,0.152,5.0,False,False
1336,PAT_931_1761_380.png,0.0558,0.718,0.215,7.0,False,False
1337,PAT_1937_3897_131.png,0.138,0.724,0.286,,False,False
1339,PAT_691_1311_890.png,0.2276,0.843,0.435,17.5,True,False
1340,PAT_359_1596_68.png,0.0679,0.721,0.392,10.0,True,False
1341,PAT_1528_1795_12.png,0.208,0.811,0.177,,False,False
1342,PAT_270_417_257.png,0.1958,0.831,0.33,10.0,True,True
1343,PAT_1998_4095_438.png,0.2043,0.742,0.126,,False,False
1344,PAT_894_1680_410.png,0.1221,0.7,0.384,6.5,False,False
1345,PAT_827_1601_859.png,0.165,0.786,0.115,15.0,False,False
1346,PAT_1390_1346_709.png,0.1652,0.726,0.351,,False,False
1347,PAT_1433_1499_29.png,0.0827,0.736,0.232,,False,False
1348,PAT_801_1518_574.png,0.2625,0.834,0.701,14.0,True,True
1349,PAT_1777_3370_697.png,0.1064,0.74,0.27,,False,False
1350,PAT_782_1494_418.png,0.1804,0.785,0.19,11.0,False,False
1351,PAT_236_1071_810.png,0.1607,0.735,,5.5,False,False
1352,PAT_1550_1888_216.png,0.1167,0.724,0.153,,False,False
1353,PAT_457_889_346.png,0.1012,0.734,0.368,5.0,True,False
1354,PAT_1284_995_150.png,0.4703,0.887,0.311,,False,False
1355,PAT_2081_4488_57.png,0.4339,0.868,0.181,,False,False
1356,PAT_1364_1246_583.png,0.2572,0.739,0.15,,True,False
1357,PAT_701_1321_156.png,0.1231,0.732,0.249,7.5,False,False
1358,PAT_891_1700_180.png,0.1341,0.736,0.384,8.0,False,False
1359,PAT_940_1775_513.png,0.2653,0.82,0.214,8.5,True,False
1360,PAT_306_1646_971.png,0.1605,0.778,0.154,10.0,False,False
1361,PAT_1705_3143_139.png,0.1192,0.737,0.152,,False,False
1362,PAT_357_737_77.png,0.0885,0.724,0.31,5.5,True,False
1363,PAT_176_273_423.png,0.0831,0.73,0.431,9.5,False,False
1364,PAT_815_1535_536.png,0.0753,0.717,0.182,5.0,False,False
1365,PAT_1431_1495_931.png,0.4113,0.849,0.163,,False,False
1366,PAT_160_248_254.png,0.1679,0.754,0.235,10.5,True,False
1367,PAT_211_317_649.png,0.2822,0.843,0.363,4.5,True,False
1368,PAT_906_1723_560.png,0.2226,0.866,0.165,28.5,False,False
1369,PAT_1269_936_965.png,0.1148,0.711,0.151,,False,False
1370,PAT_201_946_262.png,0.1657,0.768,0.399,11.0,True,False
1371,PAT_822_1551_642.png,0.285,0.793,0.478,15.5,True,False
1372,PAT_1229_794_274.png,0.2291,0.767,0.124,,True,False
1373,PAT_119_181_684.png,0.2183,0.85,0.356,5.0,True,False
1374,PAT_46_880_308.png,0.1335,0.764,0.128,12.5,True,False
1375,PAT_896_1705_582.png,0.2222,0.802,0.294,5.0,False,False
1376,PAT_1017_97_577.png,0.1397,0.586,0.149,,False,False
1377,PAT_417_3537_45.png,0.1029,0.724,0.331,7.0,True,False
1378,PAT_632_3700_890.png,0.0867,0.718,0.52,16.0,False,False
1379,PAT_530_999_696.png,0.1682,0.723,0.136,9.0,False,False
1380,PAT_935_1783_687.png,0.0666,0.716,0.238,8.0,False,False
1381,PAT_473_911_630.png,0.1976,0.843,0.198,9.0,True,False
1382,PAT_805_1517_647.png,0.0753,0.737,0.339,9.0,True,False
1383,PAT_834_1574_397.png,0.1329,0.826,0.337,9.5,False,False
1385,PAT_151_227_63.png,0.3581,0.811,0.096,6.0,True,False
1386,PAT_263_403_966.png,0.04,0.702,0.21,14.0,False,False
1387,PAT_197_301_198.png,0.131,0.703,0.264,4.0,True,False
1388,PAT_2088_4523_400.png,0.136,0.739,,,False,False
1389,PAT_1391_1351_396.png,0.1326,0.731,0.392,,False,False
1390,PAT_1615_2749_350.png,0.1547,0.753,0.218,,True,False
1391,PAT_1385_1323_100.png,0.0472,0.758,0.289,,False,False
1392,PAT_550_1045_81.png,0.0475,0.712,0.37,11.0,False,False
1393,PAT_1535_1812_660.png,0.0888,0.736,0.197,,True,False
1394,PAT_679_1286_933.png,0.2557,0.783,0.385,5.5,True,False
1395,PAT_2089_4529_762.png,0.1044,0.752,0.234,,True,False
1396,PAT_122_869_60.png,0.6128,0.854,0.348,9.0,False,False
1397,PAT_1497_1712_633.png,0.1326,0.756,0.209,,False,False
1398,PAT_851_1623_815.png,0.1177,0.72,0.353,17.5,False,False
1399,PAT_2026_4230_141.png,0.3486,0.892,0.197,,False,False
1400,PAT_355_732_625.png,0.1713,0.814,0.296,5.0,True,False
1401,PAT_86_131_107.png,0.2356,0.772,0.465,13.5,False,False
1402,PAT_472_910_453.png,0.218,0.817,0.201,7.5,False,False
1403,PAT_99_153_636.png,0.2421,0.782,0.44,8.0,True,False
1404,PAT_678_1287_652.png,0.2212,0.762,0.225,6.0,False,False
1405,PAT_1129_498_930.png,0.1016,0.736,0.328,,True,False
1406,PAT_158_621_68.png,0.2169,0.814,0.216,5.5,False,False
1407,PAT_1407_1402_734.png,0.0965,0.767,0.243,,False,False
1408,PAT_1407_1402_500.png,0.5903,0.872,0.295,,False,False
1409,PAT_1861_3648_959.png,0.112,0.714,0.297,,True,False
1410,PAT_823_1558_870.png,0.2457,0.887,0.257,25.0,True,False
1412,PAT_1315_1110_317.png,0.2036,0.749,0.155,,False,False
1413,PAT_89_135_11.png,0.1216,0.715,0.266,3.0,False,False
1414,PAT_2022_4184_111.png,0.3103,0.776,0.163,,True,False
1415,PAT_598_1137_888.png,0.0839,0.737,0.137,10.0,True,False
1416,PAT_252_383_389.png,0.105,0.794,0.327,14.0,True,False
1417,PAT_230_1007_645.png,0.2353,0.766,0.338,7.5,True,False
1418,PAT_338_707_774.png,0.1507,0.694,0.283,4.5,True,False
1419,PAT_1029_135_983.png,0.9957,0.812,0.201,,False,False
1420,PAT_667_1264_8.png,0.2577,0.792,0.16,6.5,False,False
1421,PAT_143_213_489.png,0.0752,0.71,0.32,7.5,True,False
1422,PAT_914_1732_136.png,0.0756,0.735,0.314,9.0,False,False
1423,PAT_1418_1449_580.png,0.6375,0.926,0.354,,False,False
1424,PAT_622_1185_922.png,0.3873,0.873,0.404,10.0,False,True
1425,PAT_442_863_795.png,0.0835,0.698,0.191,65.0,True,False
1426,PAT_665_1260_16.png,0.1575,0.762,0.388,7.5,False,False
1427,PAT_1031_148_66.png,0.6638,0.851,0.143,,False,False
1428,PAT_1452_1564_509.png,0.6099,0.942,0.25,,False,False
1429,PAT_1280_972_605.png,0.4987,0.861,0.391,,False,False
1430,PAT_738_1397_195.png,0.144,0.771,0.179,3.0,False,False
1431,PAT_747_1408_965.png,0.0495,0.707,,12.5,True,False
1432,PAT_1514_1760_35.png,0.3875,0.867,0.317,,True,False
1433,PAT_760_1456_878.png,0.0779,0.723,0.342,3.5,False,False
1435,PAT_243_372_640.png,0.7189,0.873,0.276,7.5,False,False
1436,PAT_727_1373_718.png,0.2818,0.804,0.203,12.5,True,False
1437,PAT_135_202_105.png,0.2787,0.844,0.448,9.5,True,False
1438,PAT_899_1702_32.png,0.4727,0.842,0.098,5.0,False,False
1439,PAT_2068_4424_995.png,0.115,0.757,0.258,,False,False
1440,PAT_330_1437_506.png,0.3291,0.929,0.282,15.0,True,False
1441,PAT_2046_4323_394.png,0.7476,0.962,0.451,,True,False
1442,PAT_824_1560_801.png,0.2384,0.807,0.369,9.0,False,False
1443,PAT_378_769_36.png,0.1255,0.78,0.423,9.0,False,False
1444,PAT_251_382_240.png,0.1451,0.784,0.204,9.0,True,False
1445,PAT_388_1590_169.png,0.07,0.718,0.291,10.0,False,False
1446,PAT_159_244_102.png,0.567,0.894,0.2,13.0,False,False
1447,PAT_482_924_134.png,0.1419,0.737,0.168,13.5,False,False
1448,PAT_874_1671_938.png,0.2806,0.919,0.339,18.0,False,False
1449,PAT_1008_59_297.png,0.2022,0.799,0.394,,True,False
1450,PAT_265_407_137.png,0.1823,0.802,0.304,10.0,True,False
1452,PAT_1451_1560_616.png,0.0379,0.716,0.239,,True,False
1453,PAT_752_1426_714.png,0.3324,0.797,0.289,15.0,False,False
1454,PAT_202_307_927.png,0.1263,0.713,0.359,3.5,True,False
1456,PAT_1313_1105_284.png,0.1613,0.733,0.199,,True,False
1457,PAT_609_1159_942.png,0.1171,0.722,0.538,11.0,True,False
1458,PAT_507_954_812.png,0.2674,0.763,0.309,9.5,True,False
1459,PAT_1418_1447_334.png,0.0945,0.693,0.44,,True,False
1460,PAT_1393_1354_535.png,0.3547,0.874,0.312,,False,False
1461,PAT_656_1246_483.png,0.097,0.744,0.486,15.0,True,True
1462,PAT_264_1368_868.png,0.1696,0.724,0.21,11.5,False,False
1463,PAT_567_1076_545.png,0.4427,0.947,0.467,10.5,False,False
1464,PAT_2113_4607_329.png,0.7326,0.9,0.168,,False,False
1465,PAT_668_1259_681.png,0.05,0.702,0.135,5.0,False,False
1466,PAT_186_286_109.png,0.0491,0.698,,6.0,False,False
1467,PAT_212_326_597.png,0.3974,0.802,0.332,5.0,True,False
1468,PAT_48_74_309.png,0.0722,0.695,0.23,8.5,True,False
1469,PAT_290_445_988.png,0.1123,0.739,0.422,13.5,True,False
1470,PAT_751_1497_215.png,0.6854,0.863,0.386,0.0,False,False
1471,PAT_422_837_683.png,0.1439,0.701,0.27,17.0,True,False
1472,PAT_682_1292_978.png,0.0315,0.691,0.326,10.0,True,False
1473,PAT_2124_4650_575.png,0.0707,0.706,0.23,,True,False
1474,PAT_1344_1222_456.png,0.0796,0.707,0.518,,False,False
1475,PAT_1105_420_520.png,0.2423,0.776,0.173,,True,False
1476,PAT_516_966_57.png,0.1469,0.709,0.355,4.5,True,False
1477,PAT_1543_4346_860.png,0.8178,0.959,0.284,,False,False
1478,PAT_519_979_104.png,0.1994,0.78,0.27,11.0,False,False
1479,PAT_1335_1181_21.png,0.1279,0.759,0.201,,True,False
1480,PAT_1907_3801_88.png,0.1139,0.72,0.375,,False,False
1481,PAT_680_1289_585.png,0.1661,0.789,0.278,10.0,True,True
1482,PAT_738_1552_843.png,0.5791,0.97,0.192,3.0,True,False
1483,PAT_270_1384_995.png,0.0755,0.871,0.356,10.0,False,False
1485,PAT_1402_1376_160.png,0.8945,0.975,0.268,,True,False
1486,PAT_639_3676_760.png,0.148,0.745,0.183,7.5,False,False
1488,PAT_554_1051_301.png,0.1447,0.753,0.244,5.5,True,False
1489,PAT_123_187_164.png,0.1874,0.738,0.413,5.5,False,False
1491,PAT_420_834_948.png,0.0635,0.714,0.387,7.5,True,False
1492,PAT_583_1112_886.png,0.2141,0.789,0.185,5.0,True,False
1493,PAT_384_782_292.png,0.1196,0.734,0.224,10.5,False,False
1494,PAT_741_1400_780.png,0.2471,0.811,0.306,12.0,True,False
1495,PAT_948_1800_310.png,0.503,0.945,0.256,3.5,False,False
1496,PAT_1278_967_599.png,0.0526,0.704,0.306,,False,False
1497,PAT_300_1478_445.png,0.0946,0.724,0.51,7.5,False,False
1499,PAT_138_206_507.png,0.5074,0.924,0.4,18.5,False,False
1500,PAT_1441_1531_670.png,0.1213,0.733,0.184,,False,False
1501,PAT_1128_497_29.png,0.3249,0.877,0.117,,True,False
1502,PAT_437_857_425.png,0.0877,0.699,0.176,10.0,False,False
1503,PAT_698_1150_510.png,0.3766,0.87,0.323,8.0,False,False
1504,PAT_1427_1485_15.png,0.677,0.91,0.152,,False,False
1505,PAT_520_983_221.png,0.1466,0.772,0.294,15.0,False,False
1506,PAT_406_809_581.png,0.213,0.779,0.164,6.0,True,False
1507,PAT_778_1471_911.png,0.2182,0.834,0.224,12.5,True,False
1508,PAT_514_968_269.png,0.1906,0.857,0.205,10.5,False,False
1509,PAT_2151_4779_515.png,0.8329,0.975,0.214,,True,False
1510,PAT_1546_1872_824.png,0.0451,0.688,0.253,,True,False
1511,PAT_361_1567_487.png,0.1071,0.777,0.261,8.5,True,False
1512,PAT_194_298_367.png,0.2137,0.766,0.324,5.0,True,False
1513,PAT_260_400_842.png,0.1244,0.718,0.237,10.0,False,False
1514,PAT_345_719_815.png,0.0914,0.725,0.375,10.0,False,False
1515,PAT_737_1394_936.png,0.1668,0.749,0.124,5.0,True,False
1516,PAT_244_374_726.png,0.5699,0.865,0.401,5.5,True,False
1517,PAT_1451_1561_100.png,0.0664,0.738,0.274,,True,False
1518,PAT_1066_281_99.png,0.0526,0.677,0.191,,False,False
1519,PAT_612_1163_833.png,0.177,0.825,0.365,17.0,False,False
1520,PAT_1172_622_420.png,0.2235,0.728,0.125,,True,False
1521,PAT_63_98_127.png,0.2219,0.778,0.25,9.0,False,False
1522,PAT_877_1667_667.png,0.1395,0.731,0.509,13.0,True,False
1523,PAT_1306_1086_762.png,0.8214,0.972,0.443,,False,False
1524,PAT_1484_1682_240.png,0.0695,0.753,0.333,,False,False
1525,PAT_945_1796_583.png,0.1323,0.733,0.319,15.0,False,False
1526,PAT_240_366_768.png,0.0996,0.716,0.29,11.0,False,False
1527,PAT_87_133_810.png,0.8276,0.986,0.487,16.0,True,False
1528,PAT_1100_402_375.png,0.1185,0.731,0.239,,True,False
1529,PAT_1844_3618_373.png,0.0542,0.691,0.304,,False,False
1530,PAT_536_3227_442.png,0.1247,0.697,0.135,5.5,False,False
1531,PAT_368_2427_803.png,0.7225,0.944,0.132,7.5,False,False
1532,PAT_1960_3957_864.png,0.1749,0.757,0.259,,True,False
1533,PAT_300_647_501.png,0.1488,0.788,0.371,12.0,True,False
1534,PAT_242_369_337.png,0.0925,0.72,0.272,12.0,True,False
1535,PAT_780_1473_791.png,0.1313,0.739,0.376,10.5,False,False
1536,PAT_58_91_143.png,0.085,0.696,0.314,7.5,True,False
1537,PAT_320_681_724.png,0.111,0.773,0.474,9.0,True,True
1538,PAT_368_1652_525.png,0.1373,0.765,0.337,15.0,True,False
1539,PAT_152_230_707.png,0.0795,0.695,0.194,12.5,False,False
1540,PAT_108_161_575.png,0.1138,0.755,0.44,9.0,True,False
1541,PAT_1754_3308_783.png,0.2573,0.92,0.104,,True,False
1542,PAT_1071_314_500.png,0.355,0.867,0.218,,False,False
1543,PAT_573_1090_660.png,0.181,0.766,0.11,8.0,True,False
1544,PAT_753_1427_496.png,0.1236,0.766,0.195,5.0,True,False
1545,PAT_988_1858_944.png,0.1269,0.744,0.422,6.0,False,False
1546,PAT_1624_2807_679.png,0.0756,0.732,0.285,,True,False
1547,PAT_1264_907_674.png,0.1069,0.696,0.198,,True,False
1548,PAT_1882_3718_982.png,0.0735,0.712,0.195,,True,False
1549,PAT_1300_1056_532.png,0.3284,0.829,0.287,,True,False
1550,PAT_897_1704_988.png,0.3025,0.857,0.197,6.0,False,False
1551,PAT_72_110_944.png,0.1451,0.784,0.387,7.0,True,False
1552,PAT_1396_1360_4.png,0.0567,0.692,0.353,,False,False
1553,PAT_321_682_236.png,0.0599,0.703,0.293,7.0,False,False
1554,PAT_1259_892_793.png,0.2241,0.767,0.145,,False,False
1555,PAT_200_304_139.png,0.3448,0.911,0.226,8.0,True,False
1556,PAT_601_1147_889.png,0.1801,0.904,0.253,12.5,True,False
1557,PAT_1950_3932_655.png,0.3651,0.797,0.219,,True,False
1558,PAT_934_1777_423.png,0.2737,0.82,0.194,9.5,False,False
1559,PAT_898_1706_496.png,0.4099,0.86,0.418,6.0,False,False
1560,PAT_1631_2837_667.png,0.6898,0.931,0.21,,False,False
1561,PAT_1267_912_371.png,0.1009,0.706,0.305,,False,False
1562,PAT_616_1169_3.png,0.0637,0.698,0.156,4.0,False,False
1563,PAT_1582_2574_905.png,0.8117,0.944,,,False,False
1564,PAT_324_1464_266.png,0.1692,0.84,0.158,7.0,False,False
1565,PAT_1064_273_980.png,0.1663,0.715,0.395,,False,False
1566,PAT_313_669_935.png,0.2365,0.871,0.271,9.5,True,False
1568,PAT_245_376_197.png,0.5574,0.906,0.295,25.0,True,False
1569,PAT_1158_570_376.png,0.121,0.719,0.152,,True,False
1570,PAT_115_177_622.png,0.1558,0.783,0.493,18.0,True,False
1571,PAT_544_1028_226.png,0.171,0.799,0.188,4.5,True,False
1572,PAT_1708_3157_518.png,0.7567,0.948,0.272,,False,False
1573,PAT_53_82_657.png,0.059,0.723,0.283,8.5,True,False
1574,PAT_1547_1875_436.png,0.0737,0.683,0.245,,False,False
1575,PAT_611_1158_156.png,0.1699,0.743,0.292,5.5,True,True
1576,PAT_185_285_97.png,0.1142,0.747,0.248,10.0,True,False
1577,PAT_267_1258_693.png,0.0469,0.71,0.215,14.0,False,False
1578,PAT_112_171_863.png,0.0922,0.736,0.218,5.0,True,False
1579,PAT_1480_1673_701.png,0.0903,0.703,0.258,,True,False
1580,PAT_1494_1707_125.png,0.2807,0.863,0.27,,True,False
1581,PAT_1527_1794_662.png,0.0937,0.701,0.164,,True,False
1582,PAT_1946_3924_627.png,0.2387,0.776,0.279,,True,False
1583,PAT_522_3174_761.png,0.868,0.964,0.405,9.0,False,False
1584,PAT_2162_4820_913.png,0.0791,0.737,0.284,,False,False
1585,PAT_229_349_256.png,0.1611,0.757,0.26,9.0,False,False
1586,PAT_338_710_93.png,0.1397,0.747,0.246,13.5,True,False
1587,PAT_830_1564_54.png,0.2876,0.845,0.466,7.0,False,False
1588,PAT_1374_1286_494.png,0.66,0.911,0.248,,False,False
1589,PAT_1572_2496_418.png,0.2371,0.875,0.308,,False,False
1590,PAT_1404_1393_369.png,0.0341,0.694,0.186,,True,False
1591,PAT_707_1327_245.png,0.0695,0.672,0.189,1.0,False,False
1592,PAT_639_1208_986.png,0.2839,0.837,0.103,7.5,False,False
1593,PAT_271_418_92.png,0.0415,0.714,0.371,11.0,False,False
1594,PAT_1376_1297_686.png,0.1329,0.722,0.197,,True,False
1595,PAT_566_178_625.png,0.0794,0.71,0.153,3.5,False,False
1596,PAT_309_662_76.png,0.2469,0.819,0.315,8.0,False,False
1597,PAT_1749_3288_409.png,0.8035,0.939,0.272,,False,False
1598,PAT_572_1086_130.png,0.2032,0.823,0.246,16.5,True,False
1599,PAT_459_892_804.png,0.1651,0.801,0.386,10.5,True,False
1600,PAT_386_1554_280.png,0.2376,0.881,0.251,12.5,True,False
1601,PAT_330_697_575.png,0.1729,0.808,0.317,8.5,False,False
1602,PAT_2160_4814_243.png,0.7669,0.972,0.334,,False,False
1603,PAT_2036_4281_271.png,0.7988,0.951,0.351,,False,False
1604,PAT_1918_3837_15.png,0.4701,0.908,0.287,,False,False
1605,PAT_262_402_14.png,0.1332,0.738,0.331,18.5,True,True
1606,PAT_1075_324_177.png,0.1448,0.712,0.107,,False,False
1607,PAT_388_1592_850.png,0.693,0.913,0.287,18.0,True,False
1608,PAT_918_1742_629.png,0.2005,0.871,0.474,11.5,True,False
1610,PAT_1866_3659_398.png,0.0901,0.733,0.139,,False,False
1611,PAT_460_893_883.png,0.2446,0.883,0.314,10.5,True,False
1612,PAT_304_653_446.png,0.297,0.873,0.232,8.0,False,False
1613,PAT_851_1623_506.png,0.4072,0.871,0.21,17.5,False,False
1614,PAT_359_741_973.png,0.1256,0.807,0.172,5.5,True,False
1615,PAT_1754_3306_816.png,0.2507,0.88,0.358,,True,False
1617,PAT_281_432_813.png,0.2624,0.831,0.444,2.0,False,False
1618,PAT_20_29_850.png,0.2177,0.803,0.198,13.0,False,False
1619,PAT_479_917_41.png,0.1441,0.822,0.409,14.5,True,False
1620,PAT_904_1739_546.png,0.1917,0.74,0.166,9.0,False,False
1621,PAT_1620_2779_319.png,0.1386,0.725,0.108,,False,False
1622,PAT_206_312_595.png,0.2321,0.867,0.204,12.0,False,False
1623,PAT_290_445_686.png,0.0954,0.711,,13.5,True,False
1624,PAT_698_1150_881.png,0.5809,0.869,0.237,8.0,False,False
1625,PAT_154_237_2.png,0.1453,0.719,0.378,8.0,True,False
1626,PAT_523_988_851.png,0.0966,0.736,0.141,5.5,True,False
1627,PAT_70_107_591.png,0.1817,0.902,0.321,8.0,True,True
1628,PAT_155_238_413.png,0.3045,0.811,0.708,32.5,False,False
1629,PAT_2109_4598_112.png,0.1162,0.725,0.285,,True,False
1630,PAT_892_1691_881.png,0.1936,0.777,0.28,10.0,False,False
1631,PAT_135_202_695.png,0.1183,0.724,0.3,9.5,True,False
1632,PAT_311_667_416.png,0.1556,0.744,0.196,8.0,False,False
1633,PAT_147_219_206.png,0.0734,0.761,0.395,9.0,True,False
1634,PAT_885_1687_823.png,0.1506,0.816,0.331,4.0,False,False
1635,PAT_1942_3918_497.png,0.103,0.726,0.268,,False,False
1636,PAT_734_1390_631.png,0.5015,0.861,0.413,9.0,True,False
1637,PAT_10_18_830.png,0.1096,0.755,0.307,11.0,False,False
1638,PAT_877_4672_612.png,0.1143,0.726,0.263,13.0,True,False
1639,PAT_1026_124_346.png,0.0713,0.704,0.11,,False,False
1640,PAT_728_1381_63.png,0.3224,0.951,0.193,10.0,False,False
1641,PAT_271_418_14.png,0.0992,0.747,0.311,11.0,False,False
1642,PAT_208_314_741.png,0.0683,0.748,0.315,7.0,True,False
1643,PAT_2097_4557_241.png,0.0589,0.708,0.133,,True,False
1644,PAT_420_834_450.png,0.0854,0.734,0.704,7.5,True,False
1645,PAT_1277_964_77.png,0.1629,0.801,0.342,,False,False
1646,PAT_505_3200_856.png,0.1461,0.758,0.188,6.5,False,False
1647,PAT_826_1615_908.png,0.3612,0.918,0.299,9.0,False,False
1648,PAT_998_17_641.png,0.1276,0.725,0.18,,True,False
1649,PAT_809_1527_902.png,0.1233,0.708,0.354,4.5,False,False
1650,PAT_205_311_255.png,0.1179,0.711,0.142,4.0,False,False
1651,PAT_1568_2454_468.png,0.1643,0.727,0.314,,True,False
1652,PAT_85_129_980.png,0.1681,0.754,0.416,3.5,True,False
1653,PAT_1722_3214_672.png,0.3049,0.761,0.238,,False,False
1654,PAT_837_1584_745.png,0.6255,0.959,0.12,16.5,False,False
1655,PAT_1021_112_40.png,0.2437,0.775,0.118,,False,False
1656,PAT_363_745_516.png,0.1956,0.824,0.097,5.5,False,False
1657,PAT_178_276_465.png,0.21,0.784,0.256,8.5,False,False
1658,PAT_2142_4733_13.png,0.2409,0.769,0.317,,False,False
1659,PAT_1582_2574_989.png,0.2826,0.791,0.339,,False,False
1660,PAT_563_1070_63.png,0.3108,0.918,0.5,8.0,False,False
1661,PAT_423_839_596.png,0.2428,0.851,0.214,14.5,True,False
1662,PAT_1064_272_668.png,0.1759,0.714,0.304,,True,False
1663,PAT_742_1470_425.png,0.3136,0.814,0.434,12.5,True,False
1664,PAT_1071_312_841.png,0.2191,0.771,0.116,,False,False
1665,PAT_433_2650_417.png,0.0893,0.712,0.301,20.0,True,False
1666,PAT_980_1851_351.png,0.2189,0.812,0.394,5.5,False,False
1667,PAT_513_964_447.png,0.2654,0.801,0.311,10.5,False,False
1669,PAT_1707_3146_743.png,0.2142,0.766,0.199,,False,False
1670,PAT_262_402_265.png,0.1614,0.774,0.479,18.5,True,True
1671,PAT_718_1358_919.png,0.1282,0.788,0.443,6.0,False,False
1672,PAT_758_1441_891.png,0.188,0.827,0.266,4.0,False,False
1673,PAT_1244_840_975.png,0.0962,0.721,0.305,,False,False
1674,PAT_1174_628_915.png,0.128,0.723,0.069,,False,False
1675,PAT_46_881_14.png,0.1385,0.75,0.326,5.5,True,False
1676,PAT_1306_1086_124.png,0.4341,0.885,0.483,,False,False
1677,PAT_83_126_513.png,0.0685,0.72,0.516,6.5,True,False
1678,PAT_994_1866_730.png,0.1752,0.791,0.249,9.5,True,False
1679,PAT_132_198_114.png,0.2983,0.792,0.375,9.0,True,False
1680,PAT_737_1394_308.png,0.1975,0.757,0.266,5.0,True,False
1681,PAT_45_65_551.png,0.2225,0.754,0.309,11.5,False,False
1682,PAT_1715_3184_989.png,0.1041,0.745,0.224,,False,False
1683,PAT_141_209_438.png,0.0595,0.701,0.176,6.0,True,False
1684,PAT_964_1821_83.png,0.2511,0.794,0.198,8.0,False,False
1685,PAT_489_932_138.png,0.1592,0.747,0.271,3.0,False,False
1686,PAT_1022_114_756.png,0.2196,0.733,0.118,,False,False
1687,PAT_815_1534_411.png,0.0915,0.744,0.352,6.5,False,False
1688,PAT_547_1033_445.png,0.2077,0.81,0.13,4.0,True,False
1689,PAT_1913_3816_335.png,0.2903,0.758,0.157,,False,False
1690,PAT_1063_270_593.png,0.4162,0.795,0.19,,False,False
1691,PAT_319_678_357.png,0.1328,0.786,0.376,2.0,True,False
1692,PAT_1822_3576_145.png,0.1648,0.746,0.198,,True,False
1693,PAT_978_1844_599.png,0.2887,0.885,0.3,15.5,False,False
1694,PAT_1614_2747_533.png,0.1143,0.733,0.365,,True,False
1695,PAT_191_293_391.png,0.205,0.81,0.575,12.5,True,False
1696,PAT_1427_1485_119.png,0.2379,0.795,0.21,,False,False
1697,PAT_272_420_25.png,0.1461,0.745,0.401,30.0,False,False
1698,PAT_1673_3011_440.png,0.5488,0.848,0.186,,False,False
1699,PAT_154_236_800.png,0.0976,0.714,0.325,8.0,False,False
1700,PAT_1453_1565_529.png,0.0739,0.711,0.297,,False,False
1701,PAT_114_173_213.png,0.2875,0.798,0.349,16.0,False,False
1702,PAT_441_861_542.png,0.1355,0.808,0.263,5.5,True,False
1703,PAT_1899_3779_475.png,0.2389,0.756,0.127,,False,False
1704,PAT_120_183_623.png,0.0737,0.714,,9.0,True,False
1705,PAT_228_348_2.png,0.133,0.724,0.35,3.5,True,False
1707,PAT_711_1334_344.png,0.0931,0.726,0.168,22.0,True,False
1708,PAT_62_97_868.png,0.1065,0.723,0.296,7.5,True,False
1709,PAT_9_17_80.png,0.4758,0.85,0.266,7.0,False,False
1710,PAT_1190_700_663.png,0.6697,0.915,0.188,,True,False
1711,PAT_328_692_681.png,0.0633,0.718,0.539,8.5,True,False
1712,PAT_59_46_537.png,0.1153,0.756,0.334,16.5,True,False
1713,PAT_989_1861_156.png,0.6646,0.935,0.407,15.0,False,False
1714,PAT_1482_1677_382.png,0.1601,0.744,0.262,,False,False
1715,PAT_1753_3305_385.png,0.0899,0.7,0.269,,False,False
1716,PAT_971_1847_99.png,0.2019,0.785,0.304,13.5,False,False
1717,PAT_618_1174_596.png,0.2162,0.787,0.25,4.0,True,False
1718,PAT_1814_3564_609.png,0.0921,0.717,0.153,,False,False
1719,PAT_1309_1096_393.png,0.1641,0.761,0.27,,True,False
1720,PAT_341_715_180.png,0.118,0.702,0.186,5.5,False,False
1721,PAT_1586_2623_989.png,0.1457,0.727,0.123,,False,False
1722,PAT_312_668_480.png,0.1501,0.781,0.467,9.0,False,False
